Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
2738361698,2021-02-17,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,9,excel,"Lakeland, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
2675397795,2021-02-17,Software Engineer,"Senior Software Engineer, Identityai",,Full-time,Associate,3,"backend, cloud, saas, java, aws, agile, docker","Austin, TX",,,,,SailPoint,Computer Software,"1,001-5,000 employees"
2678785096,2021-02-18,Software Engineer,"Software Engineer, Carriers",,Full-time,Mid-Senior level,9,"back-end, ruby, python","Utah, United States",,,,2,EasyPost,Computer Software,51-200 employees
2711688332,2021-02-18,Software Engineer,Remote Software Engineer,"Node, React",Full-time,Mid-Senior level,8,"git, unix, java, ruby, python, c","Bentonville, AR",,,,,Jobot,Staffing & Recruiting,201-500 employees
2496695356,2021-02-18,Software Engineer,Senior Software Engineer,Backend - Vault Cloud,Full-time,Associate,5,"cloud, saas, programming, microsoft, golang, aws, go, azure","Atlanta, GA",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
2620127514,2021-02-18,Data Analyst,Data Analyst,"SQL, Python or Java, BI",Contract,Mid-Senior level,4,"java, python, coding, programming, tableau, looker, sql, bi",United States,,,,130,"Intelliswift Software, Inc.",Information Technology & Services,"1,001-5,000 employees"
2749270101,2021-02-18,Data Engineer,Senior Python Data Engineer,,Full-time,Mid-Senior level,1,"airflow, aws, python, programming, etl, hadoop, snowflake, spark","Atlanta, GA",,,,,Jobot,Staffing & Recruiting,201-500 employees
2697666467,2021-02-18,Systems Analyst,Senior It Business Systems Analyst,,Full-time,Associate,4,"excel, sql","Austin, TX",,,,16,Jobot,Staffing & Recruiting,201-500 employees
2727644109,2021-02-18,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,4,"database, cloud, java, javascript, mysql, agile, postgresql, sql, nosql, mongodb",United States,,,,,Trimble Inc.,Information Technology & Services,"10,001+ employees"
2682773046,2021-02-18,Software Engineer,Software Engineer,C++ Developer),Contract,Mid-Senior level,6,"github, git, ci/cd, c++, agile, python, linux",United States,,,,4,Applicantz,Internet,51-200 employees
2691317540,2021-02-18,Marketing Analyst,Digital Marketing Analyst,,Full-time,Associate,5,"excel, microsoft, outlook, cloud, powerpoint, tableau","Cincinnati, OH",,,,6,Jobot,Staffing & Recruiting,201-500 employees
2703938768,2021-02-18,Data Scientist,Remote Clinical Data Scientist,,Full-time,Associate,4,python,"Cambridge, MA",,,,2,The Fountain Group,Staffing & Recruiting,"501-1,000 employees"
2704445662,2021-02-18,Data Engineer,Senior Data Engineer,,Contract,Associate,3,"data_lake, cloud, power_bi, python, hadoop, docker, git, json, programming, spark, tableau, sql, nosql, apache, machine_learning","California, United States",,,,,BDO Canada,Financial Services,"1,001-5,000 employees"
2674764713,2021-02-18,Business Analyst,Senior Business Analyst,,Full-time,Mid-Senior level,4,"excel, tableau, etl, sql","New Jersey, United States",,,,43,"Kelly Science, Engineering, Technology & Telecom",Staffing & Recruiting,"5,001-10,000 employees"
2690383303,2021-02-18,Business Analyst,Technical Business Analyst,,Full-time,Mid-Senior level,7,"git, scrum, agile, slack, jira","Los Angeles, CA",,,,27,Jobot,Staffing & Recruiting,201-500 employees
2737743415,2021-02-18,Business Intelligence Analyst,"Business Intelligence Analyst Intern, Part-Time",,Part-time,Mid-Senior level,7,"power_bi, data_lakes, bi, server, json, microsoft, xml, sql, nosql, excel","Texas, United States",,,,5,Trimble Inc.,Information Technology & Services,"10,001+ employees"
2678799372,2021-02-18,Software Engineer,Remote Senior Software Engineer,React/PHP,Full-time,Mid-Senior level,3,"microsoft, javascript, aws, agile, coding, programming, php, sql","Los Angeles, CA",,,,3,Jobot,Staffing & Recruiting,201-500 employees
2577810028,2021-02-18,Software Engineer,Creative Software Engineer,,Full-time,Associate,5,"javascript, ruby, css, backend, java, html, terminal","San Francisco, CA",131000,229000,yr,24,Square,Internet,"1,001-5,000 employees"
2571840494,2021-02-18,Software Engineer,Software Engineer,Pindrop Connected Devices Team,Full-time,Entry level,1,"database, cloud, python, back-end, devops, redis, golang, aws, mysql, tensorflow, ai, machine_learning, c++",United States,,,,13,Pindrop,Computer & Network Security,201-500 employees
2678779876,2021-02-18,Software Engineer,Senior Software Engineer (Go,Cassandra),Full-time,Mid-Senior level,2,"redis, ruby, mysql, python, rust, go","Florida, United States",,,,,EasyPost,Computer Software,51-200 employees
2710956708,2021-02-18,Software Developer,Software Developer,,Full-time,Mid-Senior level,8,"microsoft, sql, server, azure, c","Memphis, TN",,,,,Jobot,Staffing & Recruiting,201-500 employees
2741177219,2021-02-18,Business Analyst,Business Analyst,"Care, Repair & Custom Jewelry",Full-time,Associate,3,"excel, microsoft, word","Akron, OH",,,,4,Signet Jewelers,Retail,"10,001+ employees"
2740957072,2021-02-18,Software Engineer,Senior Software Engineer,,Full-time,Associate,4,"graphql, database, javascript, agile, node, programming, backend, ci/cd, aws, coding, js","San Francisco, CA",,,,1,TechStyleOS,Apparel & Fashion,"1,001-5,000 employees"
2749242727,2021-02-18,Data Analyst,Supply Chain Data Analyst,,Full-time,Mid-Senior level,5,,"Teaneck, NJ",,,,23,Cognizant,Information Technology & Services,"10,001+ employees"
2683713981,2021-02-18,Software Engineer,Software Engineer,,Contract,Entry level,1,"aws, python, coding, linux, go","Austin, TX",,,,12,TCWGlobal (formerly TargetCW),Staffing & Recruiting,201-500 employees
2654237169,2021-02-18,Data Scientist,"Senior Data Scientist, Product Analytics",,Full-time,Associate,4,"python, r, tableau, sql, machine_learning, coding","California, United States",,,,7,NextRoll,Marketing & Advertising,"501-1,000 employees"
1954640062,2021-02-18,Software Engineer,Jr. To Lead Software Engineer,Profitable Fintech Startup,Full-time,Mid-Senior level,8,"node.js, backend, java, javascript, ruby, python, php, mongodb, go","San Francisco, CA",150000,199000,yr,,Skyrocket Ventures,Staffing & Recruiting,11-50 employees
2718277839,2021-02-18,Software Engineer,Full Stack Software Engineer,R&D,Full-time,Mid-Senior level,7,"back-end, database, git, datarobot, cloud, javascript, aws, agile, python, programming, linux, nosql, ai, machine_learning","Washington, DC",,,,1,DataRobot,Information Technology & Services,"1,001-5,000 employees"
2644245732,2021-02-18,Financial Analyst,Senior Financial Analyst,,Full-time,Associate,4,"database, r, saas, excel","Seattle, WA",,,,13,Neo4j,Information Technology & Services,201-500 employees
2674718646,2021-02-18,Product Manager,Product Manager,,Full-time,Mid-Senior level,5,agile,"Redwood City, CA",,,,20,Jobot,Staffing & Recruiting,201-500 employees
2708690297,2021-02-18,Software Engineer,Software Engineer Iii,"Remote, Full Time",Full-time,Associate,3,"cloud, javascript, node, server, ci/cd, aws, mysql, sql, nosql, go, azure","Indiana, United States",,,,2,Spreetail,Retail,"501-1,000 employees"
2740957068,2021-02-18,Software Engineer,Senior Software Engineer,,Full-time,Associate,4,"graphql, database, javascript, agile, node, programming, backend, ci/cd, aws, coding, js","San Diego, CA",,,,1,TechStyleOS,Apparel & Fashion,"1,001-5,000 employees"
2540027290,2021-02-18,Software Development Engineer,"Staff Software Development Engineer In Test, Foundation",,Full-time,Mid-Senior level,4,"database, cloud, python, jira, linux, saas, programming, mongodb, java, sql, nosql","San Antonio, TX",,,,2,Netskope,Computer Software,"1,001-5,000 employees"
2687277038,2021-02-18,Software Engineer,Fullstack Software Engineer,,Full-time,Mid-Senior level,3,"saas, gcp, javascript, fullstack, postgresql, sql, go","Boston, MA",,,,5,Jobot,Staffing & Recruiting,201-500 employees
2750962192,2021-02-18,Data Analyst,Senior Business Data Analyst,,Full-time,Mid-Senior level,7,"cloud, agile, hadoop, saas, tableau, etl, sql, excel","San Francisco, CA",,,,6,Zscaler,Computer & Network Security,"1,001-5,000 employees"
2693111038,2021-02-18,Data Engineer,Senior Data Engineer,Cloud Services,Full-time,Associate,5,"microsoft, cloud, gcp, aws, redshift, looker, azure","Miami, FL",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
2425285221,2021-02-19,Software Development Engineer,"Senior Software Development Engineer, Observability",,Full-time,Associate,2,"datadog, word, bloomberg, python, programming, golang, java, aws, splunk",United States,,,,10,Zillow,Real Estate,"5,001-10,000 employees"
2444174711,2021-02-19,Software Engineer,Senior Software Engineer,Web,Full-time,Associate,4,"javascript, agile, css, html, go",United States,,,,4,ChargePoint,Automotive,"501-1,000 employees"
2739232103,2021-02-19,Marketing Analyst,Senior Digital Marketing Analyst,Remote,Full-time,Associate,2,"database, word, javascript, power_bi, powerpoint, oracle, microsoft, tableau, sql, go, excel",United States,,,,2,Oracle,Information Technology & Services,"10,001+ employees"
2737026945,2021-02-19,Software Engineer,Software Engineer,,Full-time,Associate,6,"cloud, javascript, ruby, vue.js, agile, linux, back-end, scrum, gcp, aws","Home, WA",,,,1,WP Engine,Information Technology & Services,"501-1,000 employees"
2738359570,2021-02-19,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,7,excel,"Torrance, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2678481106,2021-02-19,Software Engineer,Principal Machine Learning Software Engineer,,Full-time,Mid-Senior level,10,"data_lake, numpy, ai/ml, data_lakes, agile, pytorch, dataops, mongodb, spark, warehousing, pandas, aws, etl, ml, keras, snowflake, tensorflow, apache, ai, machine_learning, airflow, scikit-learn, mlops","Washington, DC",,,,1,Jobot,Staffing & Recruiting,201-500 employees
2717458349,2021-02-19,Developer,Lead Camunda/Activiti Bpm Developer,,Full-time,Mid-Senior level,8,"cloud, agile/scrum, server, gcp, programming, devops, java, aws, sql, azure","Oklahoma City, OK",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2696930997,2021-02-19,Developer,Mulesoft Developer,,Full-time,Mid-Senior level,2,"ibm, oracle, iot, microsoft, xml, jse/jee","Phoenix, AZ",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2680698546,2021-02-19,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,10,"ruby, bi, saas, looker, etl, snowflake, sql, coding",United States,,,,10,Privy,Internet,51-200 employees
2680095265,2021-02-19,Product Owner,Agile Product Owner,Retail Domain - Remote,Full-time,Director,8,"agile, r, warehousing, excel","San Francisco, CA",,,,1,Cognizant,Information Technology & Services,"10,001+ employees"
2748525062,2021-02-19,Software Engineer,Software Engineer,,Full-time,Entry level,2,"cloud, python, back-end, programming, c, microsoft, java, aws, machine_learning, azure","Bellevue, WA",,,,1,Quiviq,Computer Software,1-10 employees
2656651625,2021-02-19,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,2,"cloud, aws, azure","Seattle, WA",,,,1,Toptal,Internet,"1,001-5,000 employees"
2737773029,2021-02-19,Data Analyst,Senior Data Analyst,,Full-time,Mid-Senior level,8,database,United States,,,,10,Wiley,Publishing,"1,001-5,000 employees"
2736692198,2021-02-19,Software Engineer,Software Engineer,,Full-time,Entry level,1,"scala, git, java, javascript, ruby, programming, docker","Boston, MA",,,,5,Angi,Internet,"1,001-5,000 employees"
2709727505,2021-02-19,Business Process Analyst,Need Business Process Analyst,( Remote now),Contract,Associate,3,go,"Fremont, CA",,,,4,Dice,Internet,"1,001-5,000 employees"
2681861961,2021-02-19,Systems Analyst,It Business Systems Analyst,Oracle Cloud Services (Remote),Full-time,Associate,3,"excel, oracle, outlook, word, cloud, powerpoint, visio","Houston, TX",68000,90000,yr,,Ferguson Enterprises,Wholesale,"10,001+ employees"
2687685953,2021-02-19,Senior Analyst,Senior Analyst Tableau Reporting *** Direct End Client,100% remote ***,Contract,Associate,4,"tableau, etl, bigquery, sql",United States,,,,10,Dice,Internet,"1,001-5,000 employees"
2738376260,2021-02-19,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,4,excel,"North Charleston, SC",,,,,Toptal,Internet,"1,001-5,000 employees"
2706542269,2021-02-19,Senior Analyst,"Senior Analyst, Client Insights",,Full-time,Associate,4,"python, r, sql, go, excel","San Jose, CA",,,,5,Affirm,Financial Services,"1,001-5,000 employees"
2704671212,2021-02-19,Data Engineer,Remote Data Engineer,,Full-time,Entry level,3,"aws, splunk, python, tableau","Atlanta, GA",,,,2,Dice,Internet,"1,001-5,000 employees"
2675023157,2021-02-19,Data Analyst,Senior Finance Data Analyst,,Full-time,Mid-Senior level,4,"power_bi, data_lakes, python, jira, tableau, sql","Washington, United States",,,,3,Kraken Digital Asset Exchange,Financial Services,"1,001-5,000 employees"
2732485757,2021-02-19,Systems Analyst,Business Systems Analyst,,Full-time,Associate,3,"database, cloud, agile, jira, saas, programming, devops, sql, azure, splunk, cicd, paas","Tukwila, WA",,,,1,BECU,Banking,"1,001-5,000 employees"
2738021672,2021-02-19,Data Scientist,Data Scientist I,,Full-time,Associate,3,"python, r, programming, nlp, sql, machine_learning, excel","Dallas, TX",,,,25,Avantax Wealth Management®,Financial Services,"501-1,000 employees"
2738373646,2021-02-19,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,8,excel,"Milwaukee, WI",,,,,Toptal,Internet,"1,001-5,000 employees"
2692110730,2021-02-19,Developer,C++ Developer,,Contract,Entry level,3,"c++, agile, python, programming, linux",United States,,,,,Dice,Internet,"1,001-5,000 employees"
2736068236,2021-02-19,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,9,"git, backend, json, javascript","Los Angeles, CA",,,,1,Jobot,Staffing & Recruiting,201-500 employees
2703676370,2021-02-19,Software Engineer,Senior Software Engineer,Backend,Full-time,Entry level,1,"backend, golang, go","Los Angeles, CA",,,,3,FAST,Information Technology & Services,51-200 employees
2751727600,2021-02-19,Business Analyst,Business Analyst,,Contract,Mid-Senior level,2,,"Chicago, IL",,,,13,Apex Systems,Information Technology & Services,"1,001-5,000 employees"
2556832775,2021-02-19,Data Analyst,Technical Data Analyst,,Full-time,Entry level,1,"python, bi, r, saas, looker, microsoft, tableau, sql, excel","Chicago, IL",,,,193,ActiveCampaign,Computer Software,"501-1,000 employees"
2744683459,2021-02-19,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,4,"cloud, gcp, ruby, aws, agile, python, php, docker, go","Home Park, Florida, United States",,,,,WP Engine,Information Technology & Services,"501-1,000 employees"
2681778546,2021-02-19,Data Analyst,Senior Data Analyst,,Full-time,Mid-Senior level,9,"agile, tableau, etl, looker",United States,,,,,ContinuumGlobal,Marketing & Advertising,"501-1,000 employees"
2703791923,2021-02-19,Business Analyst,Servicenow Business Analyst,,Full-time,Mid-Senior level,6,,New York City Metropolitan Area,150000,189000,hr,7,Hays,Staffing & Recruiting,"5,001-10,000 employees"
2690935658,2021-02-19,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","New York, NY",,,,,Toptal,Internet,"1,001-5,000 employees"
2692434971,2021-02-19,Data Engineer,Big Data Engineer,,Full-time,Entry level,2,"numpy, database, cloud, data_lakes, python, docker, devops, pandas, aws, sql, nosql, machine_learning, scikit-learn",United States,,,,28,Everstream Analytics,Logistics & Supply Chain,51-200 employees
2490576677,2021-02-19,Software Engineer,Senior Software Engineer,,Full-time,Associate,3,"frontend, backend, scala, c++","New York, NY",,,,13,Gemini,Financial Services,51-200 employees
2702401819,2021-02-19,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,5,,"Fort Lauderdale, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
2693112068,2021-02-19,Data Engineer,Senior Data Engineer,Cloud Services,Full-time,Associate,4,"microsoft, cloud, gcp, aws, redshift, looker, azure","Oklahoma City, OK",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
2702090141,2021-02-19,Business Analyst,Technical Business Analyst,,Contract,Mid-Senior level,7,,United States,118000,116000,yr,91,AIM Consulting Group,Information Technology & Services,"501-1,000 employees"
